send_date,email_type,email_id,email_name,article_or_site,title,blurb,is_advanced_manufacturing,position,link,clicks
2026-03-02,Unclassified,207931863187,Sagemont Mar 3 Webinar - Email 3,Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/are-you-leaving-rd-tax-credits-on-the-table?ecid=ACsprvvk_dc3m4t9lveBBq67o3StKBABDjPJc3tIQWvSTOZ0n8z6P_A-egQFaV1tYjMN2DDB-Shh&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=406063313&utm_content=406063313&utm_source=hs_email,1
2026-03-02,Unclassified,207931863187,Sagemont Mar 3 Webinar - Email 3,Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/are-you-leaving-rd-tax-credits-on-the-table?ecid=ACsprvsAhNEP4Ukt7MDAkqVEBeemjhQxtDvsBlpsoJ6MgKXemtFlBKfMWBRLNY5T7ERGW-vFfJEx&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=406063313&utm_content=406063313&utm_source=hs_email,1
2026-03-02,Unclassified,207931863187,Sagemont Mar 3 Webinar - Email 3,Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/are-you-leaving-rd-tax-credits-on-the-table?ecid=ACsprvsZU4-VdLUWqja7ZgMRFPq1EoSXly0jnOd41oo8sWyJycOu_aV_6WHuY3RFbl4FBhuLgV6c&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=406063313&utm_content=406063313&utm_source=hs_email,1
2026-03-02,Unclassified,207931863187,Sagemont Mar 3 Webinar - Email 3,Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),Are You Leaving Rd Tax Credits on the Table (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/are-you-leaving-rd-tax-credits-on-the-table?ecid=ACsprvtOv-LS7SVJp_AdrF6d6XoY6vCJwwuhvNVhtVYowL7Uvpig7ahGDV7-CZZ83-8c9JobgFmG&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=406063313&utm_content=406063313&utm_source=hs_email,1
2026-03-11,Unclassified,208035990432,MMTS 2026 - EX 08 - CAN (EN),Inquiry Request (mmts.ca),Inquiry Request (mmts.ca),,False,2,https://www.mmts.ca/inquiry-request/?utm_campaign=40147972-MMTS%202026%20-%20Exhibitors&utm_medium=email&_hsmi=408248422&utm_content=408248422&utm_source=hs_email,22
2026-03-11,Unclassified,208035990432,MMTS 2026 - EX 08 - CAN (EN),mmts.ca,mmts.ca,,False,1,https://www.mmts.ca/?utm_campaign=40147972-MMTS%202026%20-%20Exhibitors&utm_medium=email&_hsmi=408248422&utm_content=408248422&utm_source=hs_email,19
2026-03-11,Unclassified,208035990432,MMTS 2026 - EX 08 - CAN (EN),Strategic Event Partners (mmts.ca),Strategic Event Partners (mmts.ca),,False,3,https://www.mmts.ca/partners/strategic-event-partners/?utm_campaign=40147972-MMTS%202026%20-%20Exhibitors&utm_medium=email&_hsmi=408248422&utm_content=408248422&utm_source=hs_email,6
2026-03-11,Unclassified,208035990432,MMTS 2026 - EX 08 - CAN (EN),sme.org,sme.org,,False,5,https://www.sme.org/?utm_campaign=40147972-MMTS%202026%20-%20Exhibitors&utm_medium=email&_hsmi=408248422&utm_content=408248422&utm_source=hs_email,2
2026-03-13,Unclassified,208037353621,MMTS 2026 - AT 01 - CAN (EN),Start (xpressreg.net),Start (xpressreg.net),,False,5,https://www.xpressreg.net/register/MMTS0526/start.asp?sc=SME11&utm_campaign=40234896-MMTS%202026%20-%20Attendees&utm_medium=email&_hsmi=408682258&utm_content=408682258&utm_source=hs_email,44
2026-03-13,Unclassified,208037353621,MMTS 2026 - AT 01 - CAN (EN),Ftluvr8feei (youtu.be),Ftluvr8feei (youtu.be),,False,2,https://youtu.be/ftLuvr8feEI?si=_DX-FYgYFNFI5-RZ&utm_campaign=40234896-MMTS%202026%20-%20Attendees&utm_medium=email&_hsmi=408682258&utm_content=408682258&utm_source=hs_email,28
2026-03-13,Unclassified,208037353621,MMTS 2026 - AT 01 - CAN (EN),mmts.ca,mmts.ca,,False,1,https://www.mmts.ca/?utm_campaign=40234896-MMTS%202026%20-%20Attendees&utm_medium=email&_hsmi=408682258&utm_content=408682258&utm_source=hs_email,25
2026-03-13,Unclassified,208037353621,MMTS 2026 - AT 01 - CAN (EN),Strategic Event Partners (mmts.ca),Strategic Event Partners (mmts.ca),,False,3,https://www.mmts.ca/partners/strategic-event-partners/?utm_campaign=40234896-MMTS%202026%20-%20Attendees&utm_medium=email&_hsmi=408682258&utm_content=408682258&utm_source=hs_email,9
2026-03-13,Unclassified,208037353621,MMTS 2026 - AT 01 - CAN (EN),Sponsors (mmts.ca),Sponsors (mmts.ca),,False,4,https://www.mmts.ca/sponsor/sponsors/?utm_campaign=40234896-MMTS%202026%20-%20Attendees&utm_medium=email&_hsmi=408682258&utm_content=408682258&utm_source=hs_email,1
2026-03-13,Unclassified,208037353621,MMTS 2026 - AT 01 - CAN (EN),Mmts (instagram.com),Mmts (instagram.com),,False,,https://www.instagram.com/mmts.ca/?utm_campaign=40234896-MMTS%202026%20-%20Attendees&utm_medium=email&_hsmi=408682258&utm_content=408682258&utm_source=hs_email,1
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,0je4pk1g6zv (app.webinar.net),Scaling Wire Harness Production Without Rework or Chaos,"Andrew Armstrong Co-Founder & Chief Technology Officer, Cadonix Andrew leads the research and development strategy for both software and hardware innovation. More about Andrew...",False,1,https://app.webinar.net/0JE4pk1g6zV?mcc=EmailV1&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,259
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,0je4pk1g6zv (app.webinar.net),Scaling Wire Harness Production Without Rework or Chaos,"Andrew Armstrong Co-Founder & Chief Technology Officer, Cadonix Andrew leads the research and development strategy for both software and hardware innovation. More about Andrew...",False,1,https://app.webinar.net/0JE4pk1g6zV?mcc=EmailV1&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770285&utm_content=405129446&utm_source=hs_email,35
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,0je4pk1g6zv (app.webinar.net),Scaling Wire Harness Production Without Rework or Chaos,"Andrew Armstrong Co-Founder & Chief Technology Officer, Cadonix Andrew leads the research and development strategy for both software and hardware innovation. More about Andrew...",False,1,https://app.webinar.net/0JE4pk1g6zV?mcc=EmailV1&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770184&utm_content=405129446&utm_source=hs_email,21
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvvI6rqJAU2JAUfhcxQA69x1ISgu1d4umQe0JICdjt-Mdc1dvf_yrCBV_nPcbQKIBAfd1pIN&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvvphUKFEdrBkXGj49VW0sZEqKREKUxi-Bqq9f_zkKDAc-rClw5JhHPl11KnCKDFdfo7WlHT&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvu19OV37eZeaSlvPIK9xp3-4PZHyvKBbnSjqfdJUHO-knyHooUwxrrwM7tDx010XSWMBUJP&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvtsvvxypoVq99SOjeyd8GROoWTCFB5keoV2Ubk27ILzRrSVzWgVkwltsr3iHWzH4kmebUPx&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvuZ9Mrgo_RbQxLFqBiDktQf1F7kl5OFhRnTTf5FO0CIwHgCfC4T1avWCCeTx-lYmvvQXrvn&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvtWbhtiOW8qTAQlEXL-gk1hB5_QtTz9UGNe9DyfAIgcfOIljZyHY4pvYa05-G_ZyglUiVF2&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvvyn0YMG8j132_hUAlnyvtLVgJKCb4XxHoNlKQ-4badg68eu5SPMFBUVXY-wuzSH26Yo_1C&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvutzFbjnfAAQQTAEDH_51R6a5df2P3tc_se7dKQdqLuOrkGUa74rX8Au3KXBwj8M9Hal_oZ&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvs0NHYBWHCUL1EVxVswLG_2ZKmsNqFizVdpVnRU1EJkeKfkERn9ED88HtRw-tnKx4e_xxsI&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvsHALWw7uwqNpHzsqLQ3w43bvCojVXmfbKxmZoLYMbqQLfqmtsilgqf2ED8E1A-BV4XSwEQ&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvvGKdqrGRfDkD2juzGXT74p0B3v71Os_nY83zgtFNbdtWKSlpQ7rsh7kPFSOwfZiYlt9JVP&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvtUHfNZfUcSHQMn2FivIKtHOKsTnj7MugVcO0oNQSslTxzRpjep-Lrn0-f9bYflpAzf6fkJ&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvtPCRzd5gMJzKvD15GvbJ35TaIYG9lDxTsOptZQ4J54pxgpf5Z5cvm98AzrQKLmaxPHL3lW&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvsuEz_h-jIiGizNMSKAp67yE8_x7xVX0zKYjpzoDLyA4PHAHBpUzrNPaL2egbaWq9xO3B5T&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvu3Zk_wuB06IAx_EQzLyW4TtWi1uBJl6TX2Qs_TiiWVbGSlQNfjQIHwLTbSqW3XHWzZTa-o&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvv0QSYKnAyAeswfs91aO-PrL76RzoKSXnMBKRBlKocHPTOTyzdRDiRarZq6quT3_29yzoMi&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvvF26M87uEEphdiglVUlGQOQd3fsPuJ6ncM3JgeNlhWE6Ybwe9FucH69Hi7UqMIHX-tBJXs&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvtwuQTmpBVCKTLVX9T0EcKLHfGBlXyM6lKHWeZosvVfCpY6YedqzujFQIu12EyF2sLY6_T-&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvuE7-72byeOkJNg8jQ2uKe0huddLga6Ml8UMCoJvGDiJzj6AJJRDH-4fCcHqKHYHEuW4C97&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770426&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvtabPPiMBY0XC8vS_DTQLpFGyFNZxXw6bVxQL6aYtFbKsAsJczZaCitNS6pg2Mo1dZplBm0&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770184&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvun0YquB6dRIbrEsEEOlhsGNxHNCbPja3t4qWni0tuUJs0ziicmfsCiqNx6fqWoiH9TeH_X&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770184&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvtxnWn6JhJMl3f5_wSWLFk2yZ6DRKCAyoph6FlFhz1awDc3RRg-TIpdH87LdHAMZj76yeI4&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770285&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvsjIwhr1umSgi3NhV1LNgn-d-MH-TmLpSFoOdUxN5UJVyB-NCzCSPXZN0ROmZlRHEmOqxSS&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770285&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvshAzBGS0-KtBFWJfOqxjbhMXCC3TEYLYr3jjLKY4U9vO_XF5I3Ne9sFqbBvE4hunUm_Q6W&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770285&utm_content=405129446&utm_source=hs_email,2
2026-02-23,Unclassified,207931688307,Cadonix Mar 11 Webinar - Email 1,Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),Wire Harness Rework Is Killing Your Margins. Heres How to Fix It (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it?ecid=ACsprvv7AKOOYpXHF8VR6bPWm96ehl-hyIY2T3WGu2vypFC-43jzpbfoYS34ZF1JQmCLkKXAK62S&utm_campaign=35572104-Webinars&utm_medium=email&_hsmi=405770285&utm_content=405129446&utm_source=hs_email,2
